,name,min_salary,max_salary,currency,link,website
458,Заведующий хозяйством,,,,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
459,Комплектовщик/комплектовщица на склад одежды,72000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
460,Комплектовщик текстильной продукции,72000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
461,Подсобный рабочий,55000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
462,Комплектовщик на склад одежды,,132000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
463,"Комплектовщик на склад класса ""А""",,70000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
464,Подсобный рабочий в ремонтно-строительный цех,,35000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
465,Подсобный рабочий (м. Сходненская),40000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
466,Кладовщик,,60000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
467,Комплектовщик Леруа Мерлен,,80000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
468,Комплектовщик на склад одежды,72000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
469,Комплектовщик-наборщик заказов,,25000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
470,Комплектовщик,39900,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
471,Упаковщик Косметики,72000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
472,"Комплектовщик на склад класса ""А""",,85000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
473,Грузчик на пивной склад,,35000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
474,Разнорабочий на пищевое производство,48000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
475,Официант / Домработница (Домработник),100000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
476,Флорист,,55000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
477,Комплектовщик (Сборщик интернет заказов),,70000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
478,"Мерчендайзер, г. Москва",,40000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
479,"Подсобный рабочий (Салмановское месторождение, Ямал)",,60000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
480,Грузчик-комплектовщик,,50000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
481,Плотник/подсобный рабочий (студгородок),,23000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
482,Специалист АХО (Разнорабочий по офису),,,,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
483,Комплектовщик/упаковщик на современный склад,,82000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
484,Комплектовщик/комплектовщица на склад интернет заказов,,77000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
485,Стикеровщик на склад медикаментов,,55000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
486,Комплектовщик,,,,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
487,Сотрудник склада,,40000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
488,Комплектовщик/комплектовщица на склад,,97000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
489,Сборщик-комплектовщик на склад,,55000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
490,Работник торгового зала/Комплектовщик в Перекрёсток,40000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
491,Комплектовщик-наборщик заказов,70000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
492,Техник-смотритель,,57500,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
493,Упаковщик медицинских масок,,55000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
494,Мерчендайзер/Работник торгового зала в Перекрёсток,40000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
495,Грузчик на электротележке (Алтуфьево),45000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
496,Хаус-мастер (м. Рассказовка),,57200,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
497,Электрик/разнорабочий,,49000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
498,Уборщица (уборщик) / подсобный рабочий,,18050,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
499,Менеджер по продажам аутсорсинг (удаленно),100000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
500,Водитель Газели/работник (ямочный ремонт асфальтобетонного покрытия),,60000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
501,Мерчендайзер (г. Москва),,38000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
502,Мерчендайзер (г. Москва),,38000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
503,Супервайзер номерного фонда / Housekeeping Supervisor,50300,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
504,Приёмщик товара Ашан (м. Марьина Роща),,36000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
505,Механик по транспорту,,70000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
506,Продавец (АШАН Марьина Роща),,26970,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
507,Комплектовщик,,,,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
508,Мойщик автомобилей (подсобный рабочий),,30000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
509,Подсобный рабочий (деревообрабатывающее производство),70000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
510,Комплектовщик заказов,75000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
511,Комплектовщик (склады ОЗОН),,70000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
512,Подсобный рабочий в аэропорт Шереметьево,,60000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
513,Рекрутер (удаленно),40000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
514,Курьер/разнорабочий,50000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
515,Кладовщик,,60000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
516,Сортировщик посылок интернет магазина,,70000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
517,Сортировщик на склад,99000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
518,Комплектовщик/комплектовщица на склад,,97000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
519,Разнорабочий / Аппаратчик термических обработок 3 разряда,,57000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
520,Кладовщик,,,,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
521,Упаковщик,50000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
522,Комплектовщик,55000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
523,Комплектовщик на склад брендовой одежды,,55000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
524,Рабочий на производство / Оператор автомата по производству колбас с проживанием,57000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
525,Кладовщик,60000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
526,Диспетчер в апарт-отель Yes Технопарк,50000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
527,Кладовщик,,60000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
528,Мерчендайзер / Работник торгового зала в Перекресток,38000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
529,Контролер мастер,,66400,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
530,Сборщик интернет-заказов,,55000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
531,Комплектовщик на склад OZON,,65000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
532,Подсобный рабочий в пищеблок,,20000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
533,Ночной Сборщик интернет-заказов,,60000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
534,Грузчик-мерчендайзер (м Люблино),,33000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
535,Грузчик (м. Раменки),,33000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
536,Упаковщик-маркировщик-комплектовщик в г. Жуковский Московской области,,85000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
537,Комплектовщик на склад спортивных товаров,,56300,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
538,Сборщик/упаковщик заказов на склад,,76000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
539,Грузчик (м. Братиславская),,33000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
540,Руководитель склада и транспортной логистки (Звенигород),140000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
541,Сборщик-кладовщик интернет-заказов,,75000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
542,Упаковщик/Упаковщица на кондитерское производство,,76000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
543,Работник торгового зала (м. Профсоюзная),,34000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
544,Сборщик заказов на склад интернет-магазина,,65200,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
545,Специалист по приему товара (м. Профсоюзная),,38000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
546,Ночной ревизор/ Пересчет товара,,1800,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
547,Секретарь,,,,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
548,Грузчик-комплектовщик,,38000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
549,Подсобный рабочий/бетонщик/гидроизоляровщик/проходчик/электрогазосварщик,60000,,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
550,Подсобный рабочий,,21000,руб,https://hh.ru/vacancy/54413936?query=%D1%80%D0%B0%D0%B7%D0%BD%D0%BE%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%B9,https://hh.ru
